

=== Predictions under cross-validation ===

 inst#     actual  predicted error prediction (Sequence_Name,mcg,gvh,alm,mit,erl,pox,vac,nuc)
    80      1:CYT      1:CYT       0.508 (PHSG_YEAST,0.31,0.45,0.5,0.17,0.5,0,0.49,0.22)
    81      1:CYT      1:CYT       0.444 (PRCD_YEAST,0.53,0.59,0.48,0.14,0.5,0,0.51,0.22)
    82      1:CYT      2:NUC   +   0.565 (PRC6_YEAST,0.53,0.43,0.57,0.24,0.5,0,0.39,0.28)
    83      1:CYT      1:CYT       0.878 (RSU2_YEAST,0.54,0.35,0.55,0.19,0.5,0,0.3,0.22)
    84      1:CYT      1:CYT       0.815 (RL15_YEAST,0.46,0.35,0.69,0.18,0.5,0,0.3,0.25)
    85      1:CYT      2:NUC   +   0.651 (HEM6_YEAST,0.35,0.4,0.53,0.18,0.5,0,0.42,0.38)
    86      1:CYT      1:CYT       0.507 (NMT_YEAST,0.49,0.44,0.51,0.18,0.5,0,0.52,0.27)
    87      1:CYT      2:NUC   +   0.49 (GAC1_YEAST,0.55,0.66,0.57,0.32,0.5,0,0.57,0.34)
    88      1:CYT      2:NUC   +   0.778 (UBP2_YEAST,0.19,0.41,0.55,0.13,0.5,0,0.52,0.25)
    89      1:CYT      2:NUC   +   0.813 (IF41_YEAST,0.32,0.32,0.52,0.18,0.5,0,0.48,0.34)
    90      1:CYT      1:CYT       0.552 (H104_YEAST,0.66,0.62,0.52,0.17,0.5,0,0.49,0.22)
    91      6:ME1      6:ME1       0.702 (FUS1_YEAST,0.84,0.66,0.36,0.78,0.5,0,0.49,0.5)
    92      6:ME1      5:ME2   +   0.467 (KEX1_YEAST,0.67,0.63,0.34,0.41,0.5,0,0.6,0.33)
    93      6:ME1      6:ME1       0.628 (YJ49_YEAST,0.7,0.73,0.37,0.37,0.5,0,0.48,0.31)
    94      6:ME1      4:ME3   +   0.604 (YHY1_YEAST,0.77,0.68,0.35,0.19,0.5,0,0.53,0.43)
    95      7:EXC      2:NUC   +   0.302 (AGAL_YEAST,0.68,0.68,0.49,0.15,0.5,0,0.53,0.22)
    96      7:EXC      7:EXC       0.473 (PIR1_YEAST,0.77,0.78,0.51,0.28,0.5,0,0.33,0.22)
    97      4:ME3      4:ME3       0.802 (HXT2_YEAST,0.49,0.4,0.34,0.26,0.5,0,0.5,0.22)
    98      4:ME3      4:ME3       0.648 (ATC2_YEAST,0.53,0.51,0.36,0.13,0.5,0,0.52,0.22)
    99      4:ME3      4:ME3       0.72 (NPL1_YEAST,0.65,0.66,0.37,0.12,0.5,0,0.52,0.27)
   100      4:ME3      4:ME3       0.609 (ATH2_YEAST,0.27,0.56,0.3,0.14,0.5,0,0.52,0.39)
   101      4:ME3      4:ME3       0.398 (YNE2_YEAST,0.44,0.41,0.29,0.21,0.5,0,0.49,0.22)
   102      4:ME3      2:NUC   +   0.437 (YHI7_YEAST,0.29,0.26,0.43,0.17,0.5,0,0.55,0.3)
   103      4:ME3      1:CYT   +   0.381 (FET4_YEAST,0.39,0.44,0.28,0.12,0.5,0,0.46,0.27)
   104      4:ME3      4:ME3       0.778 (YHD5_YEAST,0.38,0.67,0.33,0.17,0.5,0,0.51,0.22)
   105      4:ME3      4:ME3       0.724 (ATN1_YEAST,0.39,0.49,0.3,0.19,0.5,0,0.52,0.31)
   106      4:ME3      4:ME3       0.73 (SLA2_YEAST,0.46,0.48,0.38,0.22,0.5,0,0.39,0.45)
   107      4:ME3      4:ME3       0.926 (SED5_YEAST,0.42,0.28,0.33,0.23,0.5,0,0.39,0.26)
   108      4:ME3      4:ME3       0.366 (YHC6_YEAST,0.61,0.76,0.3,0.16,0.5,0,0.45,0.41)
   109      4:ME3      4:ME3       0.815 (GAP1_YEAST,0.49,0.46,0.34,0.21,0.5,0,0.55,0.22)
   110      4:ME3      1:CYT   +   0.412 (IRA2_YEAST,0.4,0.45,0.42,0.17,0.5,0,0.54,0.26)
   111      9:POX      3:MIT   +   0.445 (YB72_YEAST,0.57,0.52,0.46,0.2,0.5,0.83,0.52,0.41)
   112      9:POX      4:ME3   +   0.329 (YB54_YEAST,0.4,0.4,0.43,0.19,0.5,0.83,0.48,0.22)
   113      5:ME2      4:ME3   +   0.322 (OCH1_YEAST,0.83,0.57,0.42,0.57,0.5,0,0.5,0.32)
   114      5:ME2      2:NUC   +   0.271 (KTR2_YEAST,0.76,0.74,0.56,0.34,0.5,0,0.51,0.3)
   115      5:ME2      6:ME1   +   0.276 (PLSC_YEAST,0.8,0.69,0.53,0.33,0.5,0,0.51,0.22)
   116      5:ME2      1:CYT   +   0.364 (SC12_YEAST,0.55,0.52,0.44,0.2,0.5,0,0.56,0.22)
   117      8:VAC      1:CYT   +   0.593 (AMPL_YEAST,0.42,0.32,0.48,0.16,0.5,0,0.55,0.22)
   118      8:VAC      1:CYT   +   0.57 (VAC1_YEAST,0.55,0.44,0.5,0.09,0.5,0,0.55,0.22)
   119     10:ERL      6:ME1   +   0.325 (EUG1_YEAST,0.77,0.8,0.51,0.4,1,0,0.54,0.22)
     1      2:NUC      1:CYT   +   0.764 (MSH3_YEAST,0.51,0.6,0.51,0.26,0.5,0,0.54,0.22)
     2      2:NUC      2:NUC       0.888 (MA6R_YEAST,0.33,0.38,0.53,0.26,0.5,0,0.52,0.27)
     3      2:NUC      1:CYT   +   0.759 (PR28_YEAST,0.62,0.41,0.52,0.17,0.5,0,0.48,0.22)
     4      2:NUC      2:NUC       0.835 (H2B2_YEAST,0.34,0.34,0.61,0.18,0.5,0,0.52,0.32)
     5      2:NUC      1:CYT   +   0.555 (PCNA_YEAST,0.49,0.71,0.54,0.13,0.5,0,0.58,0.22)
     6      2:NUC      2:NUC       0.674 (SPT6_YEAST,0.23,0.13,0.51,0.16,0.5,0,0.53,0.51)
     7      2:NUC      2:NUC       0.523 (PMS1_YEAST,0.38,0.48,0.51,0.13,0.5,0,0.5,0.32)
     8      2:NUC      1:CYT   +   0.661 (SX18_YEAST,0.38,0.58,0.46,0.21,0.5,0,0.52,0.22)
     9      2:NUC      3:MIT   +   0.398 (PRI2_YEAST,0.45,0.48,0.56,0.56,0.5,0,0.47,0.22)
    10      2:NUC      1:CYT   +   0.595 (GSP2_YEAST,0.58,0.48,0.56,0.12,0.5,0,0.46,0.25)
    11      2:NUC      1:CYT   +   0.439 (FZF1_YEAST,0.37,0.43,0.62,0.27,0.5,0,0.48,0.22)
    12      2:NUC      1:CYT   +   0.355 (GAR1_YEAST,0.35,0.68,0.57,0.4,0.5,0,0.53,0.36)
    13      2:NUC      2:NUC       0.523 (PR06_YEAST,0.49,0.45,0.57,0.24,0.5,0,0.47,0.38)
    14      2:NUC      2:NUC       0.514 (MAG_YEAST,0.46,0.32,0.58,0.17,0.5,0,0.61,0.25)
    15      2:NUC      2:NUC       0.498 (YB32_YEAST,0.4,0.44,0.47,0.25,0.5,0,0.54,0.56)
    16      2:NUC      2:NUC       0.506 (SFP1_YEAST,0.54,0.59,0.57,0.34,0.5,0,0.49,0.22)
    17      2:NUC      1:CYT   +   0.743 (PR39_YEAST,0.32,0.48,0.49,0.17,0.5,0,0.47,0.22)
    18      2:NUC      2:NUC       0.533 (DPOE_YEAST,0.37,0.48,0.5,0.26,0.5,0,0.52,0.39)
    19      2:NUC      2:NUC       0.562 (RAD2_YEAST,0.39,0.44,0.54,0.24,0.5,0,0.51,0.49)
    20      2:NUC      2:NUC       0.697 (PR05_YEAST,0.33,0.21,0.53,0.15,1,0,0.52,0.5)
    21      2:NUC      2:NUC       0.468 (YK62_YEAST,0.7,0.51,0.47,0.24,0.5,0,0.53,0.25)
    22      2:NUC      1:CYT   +   0.63 (GAL8_YEAST,0.6,0.6,0.49,0.3,0.5,0,0.53,0.22)
    23      2:NUC      2:NUC       0.35 (MET4_YEAST,0.55,0.65,0.5,0.28,0.5,0,0.55,0.22)
    24      2:NUC      1:CYT   +   0.799 (SKN7_YEAST,0.46,0.56,0.56,0.25,0.5,0,0.43,0.22)
    25      2:NUC      2:NUC       0.758 (RTG1_YEAST,0.41,0.46,0.58,0.08,0.5,0,0.51,0.28)
    26      2:NUC      3:MIT   +   0.713 (MAOX_YEAST,0.57,0.59,0.49,0.86,0.5,0,0.47,0.22)
    27      2:NUC      2:NUC       0.901 (GLO3_YEAST,0.34,0.66,0.51,0.16,0.5,0,0.47,0.33)
    28      2:NUC      1:CYT   +   0.577 (TSM1_YEAST,0.5,0.5,0.48,0.34,0.5,0,0.52,0.27)
    29      2:NUC      1:CYT   +   0.598 (MLH1_YEAST,0.66,0.54,0.49,0.16,0.5,0,0.54,0.36)
    30      2:NUC      2:NUC       0.577 (MSN1_YEAST,0.52,0.38,0.62,0.12,0.5,0,0.41,0.28)
    31      2:NUC      1:CYT   +   0.431 (YIG3_YEAST,0.34,0.24,0.51,0.15,0.5,0,0.54,0.4)
    32      2:NUC      2:NUC       0.541 (CB31_YEAST,0.48,0.62,0.52,0.3,0.5,0,0.51,0.37)
    33      2:NUC      1:CYT   +   0.757 (HR25_YEAST,0.43,0.39,0.51,0.28,0.5,0,0.4,0.22)
    34      2:NUC      1:CYT   +   0.613 (SIS2_YEAST,0.37,0.47,0.49,0.12,0.5,0,0.47,0.31)
    35      2:NUC      2:NUC       0.373 (TOA2_YEAST,0.52,0.49,0.59,0.21,0.5,0,0.47,0.22)
    36      2:NUC      2:NUC       0.545 (GALY_YEAST,0.56,0.59,0.53,0.16,0.5,0,0.24,0.42)
    37      3:MIT      4:ME3   +   0.579 (ATP9_YEAST,0.78,0.65,0.4,0.16,0.5,0,0.63,0.22)
    38      3:MIT      1:CYT   +   0.316 (MPCP_YEAST,0.6,0.59,0.45,0.23,0.5,0,0.55,0.22)
    39      3:MIT      3:MIT       0.623 (CH10_YEAST,0.55,0.53,0.56,0.29,0.5,0,0.48,0.22)
    40      3:MIT      2:NUC   +   0.485 (LONM_YEAST,0.47,0.54,0.53,0.77,0.5,0,0.52,0.36)
    41      3:MIT      2:NUC   +   0.273 (MPI2_YEAST,0.59,0.57,0.43,0.26,0.5,0,0.51,0.22)
    42      3:MIT      2:NUC   +   0.866 (YIN4_YEAST,0.58,0.67,0.49,0.16,0.5,0,0.47,0.28)
    43      3:MIT      3:MIT       0.49 (UCR9_YEAST,0.68,0.53,0.44,0.31,0.5,0,0.51,0.22)
    44      3:MIT      1:CYT   +   0.53 (SYDM_YEAST,0.51,0.56,0.51,0.42,0.5,0,0.53,0.36)
    45      3:MIT      3:MIT       0.355 (SDH3_YEAST,0.54,0.64,0.4,0.56,0.5,0,0.51,0.22)
    46      3:MIT      4:ME3   +   0.43 (DPSD_YEAST,0.51,0.46,0.4,0.65,0.5,0,0.49,0.22)
    47      3:MIT      2:NUC   +   0.429 (NUC1_YEAST,0.75,0.67,0.51,0.29,0.5,0,0.52,0.36)
    48      3:MIT      2:NUC   +   0.402 (MDJ1_YEAST,0.4,0.52,0.53,0.52,0.5,0,0.51,0.22)
    49      3:MIT      1:CYT   +   0.582 (MGM1_YEAST,0.66,0.52,0.52,0.44,0.5,0,0.56,0.27)
    50      3:MIT      1:CYT   +   0.806 (MRS1_YEAST,0.61,0.46,0.51,0.37,0.5,0,0.51,0.22)
    51      3:MIT      9:POX   +   0.524 (RM02_YEAST,0.6,0.51,0.6,0.38,0.5,0.83,0.52,0.24)
    52      3:MIT      3:MIT       0.596 (YCA9_YEAST,0.58,0.63,0.52,0.7,0.5,0,0.46,0.22)
    53      3:MIT      1:CYT   +   0.434 (DLDH_YEAST,0.48,0.48,0.5,0.47,0.5,0,0.55,0.22)
    54      1:CYT      3:MIT   +   0.697 (BLH1_YEAST,0.52,0.48,0.58,0.55,0.5,0,0.48,0.22)
    55      1:CYT      1:CYT       0.676 (RS33_YEAST,0.5,0.5,0.62,0.23,0.5,0,0.35,0.11)
    56      1:CYT      1:CYT       0.628 (TKT2_YEAST,0.55,0.69,0.51,0.12,0.5,0,0.51,0.22)
    57      1:CYT      1:CYT       0.695 (F16P_YEAST,0.58,0.6,0.51,0.24,0.5,0,0.53,0.22)
    58      1:CYT      1:CYT       0.654 (FKBP_YEAST,0.35,0.36,0.57,0.17,0.5,0,0.52,0.22)
    59      1:CYT      1:CYT       0.636 (UBIQ_YEAST,0.46,0.47,0.62,0.3,0.5,0,0.38,0.22)
    60      1:CYT      1:CYT       0.913 (IF4A_YEAST,0.38,0.42,0.5,0.19,0.5,0,0.44,0.22)
    61      1:CYT      1:CYT       0.789 (UBC1_YEAST,0.56,0.46,0.51,0.25,0.5,0,0.54,0.22)
    62      1:CYT      1:CYT       0.554 (IF5_YEAST,0.41,0.46,0.57,0.25,0.5,0,0.57,0.38)
    63      1:CYT      2:NUC   +   0.397 (RS8_YEAST,0.37,0.3,0.62,0.43,0.5,0,0.44,0.39)
    64      1:CYT      3:MIT   +   0.348 (SYV_YEAST,0.51,0.49,0.48,0.55,0.5,0,0.52,0.58)
    65      1:CYT      1:CYT       0.797 (HS72_YEAST,0.51,0.48,0.51,0.19,0.5,0,0.51,0.27)
    66      1:CYT      3:MIT   +   0.465 (TPS1_YEAST,0.63,0.54,0.53,0.27,0.5,0,0.49,0.22)
    67      1:CYT      1:CYT       0.69 (ERG8_YEAST,0.62,0.58,0.46,0.13,0.5,0,0.53,0.22)
    68      1:CYT      2:NUC   +   0.672 (TP20_YEAST,0.4,0.56,0.53,0.15,0.5,0,0.49,0.22)
    69      1:CYT      1:CYT       0.646 (VP17_YEAST,0.25,0.4,0.54,0.16,0.5,0,0.43,0.22)
    70      1:CYT      2:NUC   +   0.552 (EF1H_YEAST,0.54,0.48,0.55,0.33,0.5,0,0.55,0.4)
    71      1:CYT      2:NUC   +   0.68 (IF1A_YEAST,0.33,0.36,0.62,0.26,0.5,0,0.55,0.22)
    72      1:CYT      1:CYT       0.539 (PYRD_YEAST,0.48,0.39,0.56,0.23,0.5,0,0.6,0.22)
    73      1:CYT      1:CYT       0.807 (TCPB_YEAST,0.5,0.45,0.52,0.18,0.5,0,0.52,0.22)
    74      1:CYT      2:NUC   +   0.43 (KIP1_YEAST,0.43,0.52,0.53,0.52,1,0,0.49,0.22)
    75      1:CYT      1:CYT       0.764 (GPDA_YEAST,0.44,0.51,0.48,0.38,0.5,0,0.52,0.22)
    76      1:CYT      1:CYT       0.475 (PGM2_YEAST,0.28,0.36,0.55,0.15,0.5,0,0.57,0.22)
    77      1:CYT      1:CYT       0.917 (RL34_YEAST,0.38,0.43,0.53,0.22,0.5,0,0.48,0.11)
    78      1:CYT      3:MIT   +   0.446 (RS21_YEAST,0.42,0.5,0.64,0.13,0.5,0,0.49,0.22)
    79      1:CYT      2:NUC   +   0.699 (HBS1_YEAST,0.21,0.38,0.49,0.16,0.5,0,0.51,0.45)
    80      1:CYT      2:NUC   +   0.637 (RL16_YEAST,0.61,0.53,0.59,0.17,0.5,0,0.44,0.28)
    81      1:CYT      2:NUC   +   0.7 (PRCH_YEAST,0.42,0.53,0.57,0.17,0.5,0,0.49,0.22)
    82      1:CYT      1:CYT       0.452 (GLYC_YEAST,0.53,0.49,0.47,0.21,0.5,0,0.53,0.22)
    83      1:CYT      3:MIT   +   0.498 (RL25_YEAST,0.44,0.36,0.64,0.45,0.5,0,0.53,0.11)
    84      1:CYT      1:CYT       0.625 (UBC7_YEAST,0.5,0.44,0.57,0.28,0.5,0,0.57,0.22)
    85      1:CYT      1:CYT       0.697 (LYS2_YEAST,0.46,0.47,0.46,0.16,0.5,0,0.51,0.22)
    86      1:CYT      1:CYT       0.632 (TRP_YEAST,0.48,0.44,0.51,0.24,0.5,0,0.49,0.22)
    87      1:CYT      2:NUC   +   0.845 (SEC9_YEAST,0.39,0.3,0.63,0.2,0.5,0,0.43,0.47)
    88      1:CYT      1:CYT       0.605 (HXKG_YEAST,0.48,0.39,0.49,0.18,0.5,0,0.51,0.22)
    89      1:CYT      1:CYT       0.908 (RL35_YEAST,0.52,0.47,0.58,0.18,0.5,0,0.34,0.11)
    90      1:CYT      1:CYT       0.777 (K6P2_YEAST,0.62,0.43,0.49,0.29,0.5,0,0.5,0.27)
    91      6:ME1      5:ME2   +   0.618 (GAS1_YEAST,0.7,0.69,0.43,0.33,0.5,0,0.58,0.22)
    92      6:ME1      5:ME2   +   0.257 (YAP3_YEAST,0.71,0.79,0.41,0.38,0.5,0,0.54,0.22)
    93      6:ME1      6:ME1       0.518 (YCV1_YEAST,0.75,0.73,0.35,0.33,0.5,0,0.49,0.28)
    94      6:ME1      4:ME3   +   0.345 (YAA7_YEAST,1,0.8,0.29,0.36,0.5,0,0.52,0.22)
    95      7:EXC      3:MIT   +   0.454 (MFA4_YEAST,0.79,0.74,0.49,0.33,0.5,0,0.48,0.22)
    96      7:EXC      3:MIT   +   0.501 (INV4_YEAST,0.75,0.76,0.58,0.22,0.5,0,0.49,0.22)
    97      4:ME3      4:ME3       0.566 (HXT6_YEAST,0.45,0.57,0.3,0.17,0.5,0,0.51,0.22)
    98      4:ME3      1:CYT   +   0.536 (SRPR_YEAST,0.55,0.46,0.47,0.15,0.5,0,0.47,0.22)
    99      4:ME3      1:CYT   +   0.517 (KIN1_YEAST,0.48,0.43,0.45,0.17,0.5,0,0.48,0.37)
   100      4:ME3      4:ME3       0.569 (YB30_YEAST,0.43,0.41,0.37,0.18,0.5,0,0.54,0.31)
   101      4:ME3      4:ME3       0.277 (DAP1_YEAST,0.32,0.36,0.28,0.38,0.5,0,0.5,0.4)
   102      4:ME3      4:ME3       0.685 (LGT3_YEAST,0.46,0.4,0.38,0.18,0.5,0,0.49,0.22)
   103      4:ME3      4:ME3       0.66 (SUL1_YEAST,0.43,0.28,0.41,0.32,0.5,0,0.52,0.22)
   104      4:ME3      2:NUC   +   0.423 (ATH1_YEAST,0.49,0.6,0.3,0.34,0.5,0,0.5,0.43)
   105      4:ME3      4:ME3       0.267 (YB8G_YEAST,0.65,0.62,0.26,0.33,0.5,0,0.55,0.22)
   106      4:ME3      1:CYT   +   0.351 (HIP1_YEAST,0.48,0.46,0.38,0.29,0.5,0,0.53,0.22)
   107      4:ME3      4:ME3       0.595 (VAL1_YEAST,0.31,0.4,0.31,0.17,0.5,0,0.52,0.22)
   108      4:ME3      4:ME3       0.398 (YJ90_YEAST,0.65,0.61,0.39,0.3,0.5,0,0.57,0.28)
   109      4:ME3      2:NUC   +   0.419 (PDR5_YEAST,0.41,0.48,0.38,0.13,0.5,0,0.51,0.35)
   110      4:ME3      2:NUC   +   0.585 (SNQ2_YEAST,0.45,0.57,0.38,0.28,0.5,0,0.53,0.31)
   111      9:POX      1:CYT   +   0.451 (UBCX_YEAST,0.47,0.43,0.59,0.27,0.5,0,0.55,0.22)
   112      5:ME2      1:CYT   +   0.452 (LCB2_YEAST,0.36,0.34,0.46,0.19,0.5,0,0.52,0.22)
   113      5:ME2      6:ME1   +   0.397 (TTP1_YEAST,0.79,0.62,0.35,0.35,0.5,0,0.6,0.28)
   114      5:ME2      5:ME2       0.448 (PTM1_YEAST,0.81,0.55,0.35,0.34,0.5,0,0.51,0.22)
   115      5:ME2      1:CYT   +   0.532 (SC20_YEAST,0.46,0.47,0.44,0.18,1,0,0.46,0.22)
   116      5:ME2      4:ME3   +   0.48 (KTR3_YEAST,0.58,0.76,0.4,0.37,0.5,0,0.54,0.3)
   117      8:VAC      1:CYT   +   0.651 (PRTD_YEAST,0.63,0.55,0.53,0.51,0.5,0,0.55,0.22)
   118      8:VAC      4:ME3   +   0.439 (PE12_YEAST,0.28,0.46,0.26,0.18,0.5,0,0.39,0.22)
   119     10:ERL      4:ME3   +   0.551 (GR78_YEAST,0.85,0.56,0.33,0.38,1,0,0.55,0.25)
     1      2:NUC      2:NUC       0.4 (SPT7_YEAST,0.49,0.6,0.54,0.35,0.5,0,0.53,0.46)
     2      2:NUC      1:CYT   +   0.683 (RPC3_YEAST,0.29,0.4,0.5,0.16,0.5,0,0.51,0.34)
     3      2:NUC      1:CYT   +   0.683 (RA55_YEAST,0.64,0.5,0.53,0.1,0.5,0,0.51,0.22)
     4      2:NUC      1:CYT   +   0.549 (MGMT_YEAST,0.54,0.52,0.54,0.2,0.5,0,0.55,0.25)
     5      2:NUC      2:NUC       0.564 (INO2_YEAST,0.56,0.45,0.59,0.14,0.5,0,0.51,0.26)
     6      2:NUC      1:CYT   +   0.552 (SPT8_YEAST,0.52,0.31,0.56,0.16,0.5,0,0.55,0.22)
     7      2:NUC      2:NUC       0.432 (RAT1_YEAST,0.53,0.46,0.54,0.37,0.5,0,0.51,0.3)
     8      2:NUC      2:NUC       0.919 (TFC4_YEAST,0.33,0.17,0.52,0.13,0.5,0,0.51,0.75)
     9      2:NUC      2:NUC       0.553 (SPB4_YEAST,0.57,0.55,0.51,0.18,0.5,0,0.51,0.43)
    10      2:NUC      2:NUC       0.767 (NAP1_YEAST,0.36,0.39,0.55,0.26,0.5,0,0.49,0.22)
    11      2:NUC      2:NUC       0.677 (MOT1_YEAST,0.58,0.46,0.46,0.34,0.5,0,0.5,0.43)
    12      2:NUC      2:NUC       0.766 (PDR1_YEAST,0.33,0.38,0.45,0.19,0.5,0,0.54,0.37)
    13      2:NUC      1:CYT   +   0.372 (YKA5_YEAST,0.41,0.25,0.59,0.44,0.5,0,0.6,0.69)
    14      2:NUC      2:NUC       0.546 (ESP1_YEAST,0.55,0.46,0.46,0.31,0.5,0,0.58,0.48)
    15      2:NUC      4:ME3   +   0.896 (RFT1_YEAST,0.4,0.66,0.34,0.21,0.5,0,0.52,0.26)
    16      2:NUC      1:CYT   +   0.537 (PR21_YEAST,0.38,0.26,0.6,0.1,0.5,0,0.48,0.44)
    17      2:NUC      2:NUC       0.665 (NOT3_YEAST,0.45,0.21,0.49,0.24,0.5,0,0.46,0.31)
    18      2:NUC      1:CYT   +   0.502 (TF2B_YEAST,0.58,0.64,0.42,0.3,0.5,0,0.54,0.22)
    19      2:NUC      1:CYT   +   0.747 (YB48_YEAST,0.29,0.39,0.46,0.36,0.5,0,0.51,0.22)
    20      2:NUC      1:CYT   +   0.458 (RFA3_YEAST,0.57,0.51,0.58,0.22,0.5,0,0.51,0.22)
    21      2:NUC      2:NUC       0.574 (YKY8_YEAST,0.25,0.4,0.52,0.15,0.5,0,0.56,0.28)
    22      2:NUC      1:CYT   +   0.7 (YBC4_YEAST,0.32,0.3,0.57,0.38,0.5,0,0.5,0.25)
    23      2:NUC      2:NUC       0.526 (RPC1_YEAST,0.56,0.61,0.52,0.19,0.5,0,0.52,0.32)
    24      2:NUC      1:CYT   +   0.558 (HIR1_YEAST,0.48,0.57,0.5,0.09,0.5,0,0.52,0.42)
    25      2:NUC      2:NUC       0.673 (GLN3_YEAST,0.43,0.54,0.58,0.16,0.5,0,0.5,0.36)
    26      2:NUC      2:NUC       0.481 (RPBX_YEAST,0.57,0.49,0.61,0.26,0.5,0,0.52,0.22)
    27      2:NUC      1:CYT   +   0.693 (ST12_YEAST,0.38,0.51,0.56,0.21,0.5,0,0.48,0.31)
    28      2:NUC      1:CYT   +   0.518 (IME1_YEAST,0.54,0.45,0.62,0.13,0.5,0,0.52,0.26)
    29      2:NUC      2:NUC       0.849 (PR18_YEAST,0.33,0.39,0.52,0.09,0.5,0,0.47,0.28)
    30      2:NUC      1:CYT   +   0.707 (POP2_YEAST,0.5,0.45,0.53,0.21,0.5,0,0.28,0.22)
    31      2:NUC      1:CYT   +   0.409 (SMC1_YEAST,0.47,0.56,0.51,0.2,0.5,0,0.52,0.59)
    32      2:NUC      2:NUC       0.547 (HOP1_YEAST,0.29,0.68,0.47,0.26,0.5,0,0.47,0.37)
    33      2:NUC      1:CYT   +   0.841 (YBC6_YEAST,0.54,0.6,0.57,0.17,0.5,0,0.44,0.22)
    34      2:NUC      3:MIT   +   0.34 (GCR1_YEAST,0.27,0.51,0.47,0.35,0.5,0,0.49,0.28)
    35      2:NUC      2:NUC       0.866 (FHL1_YEAST,0.33,0.44,0.49,0.08,0.5,0,0.48,0.49)
    36      2:NUC      2:NUC       0.75 (SNF2_YEAST,0.33,0.47,0.55,0.24,0.5,0,0.45,0.67)
    37      3:MIT      1:CYT   +   0.758 (MAS6_YEAST,0.41,0.41,0.51,0.19,0.5,0,0.57,0.22)
    38      3:MIT      3:MIT       0.698 (PUT2_YEAST,0.45,0.53,0.51,0.42,0.5,0,0.52,0.22)
    39      3:MIT      3:MIT       0.588 (SYTM_YEAST,0.41,0.47,0.58,0.62,0.5,0,0.5,0.22)
    40      3:MIT      1:CYT   +   0.767 (RM36_YEAST,0.64,0.64,0.56,0.21,0.5,0,0.5,0.22)
    41      3:MIT      3:MIT       0.329 (YKN4_YEAST,0.46,0.62,0.46,0.54,0.5,0,0.51,0.27)
    42      3:MIT      3:MIT       0.571 (RM44_YEAST,0.53,0.52,0.61,0.35,0.5,0,0.5,0.22)
    43      3:MIT      2:NUC   +   0.562 (UCR8_YEAST,0.38,0.31,0.59,0.19,0.5,0,0.46,0.22)
    44      3:MIT      3:MIT       0.54 (ODO2_YEAST,0.53,0.5,0.54,0.56,0.5,0,0.49,0.41)
    45      3:MIT      1:CYT   +   0.344 (RM04_YEAST,0.36,0.38,0.56,0.44,0.5,0,0.48,0.22)
    46      3:MIT      3:MIT       0.463 (RT28_YEAST,0.65,0.53,0.55,0.52,0.5,0,0.47,0.27)
    47      3:MIT      2:NUC   +   0.481 (M101_YEAST,0.5,0.49,0.59,0.47,0.5,0,0.49,0.36)
    48      3:MIT      1:CYT   +   0.767 (RM32_YEAST,0.57,0.61,0.55,0.27,0.5,0,0.44,0.21)
    49      3:MIT      1:CYT   +   0.753 (PT91_YEAST,0.59,0.45,0.58,0.21,0.5,0,0.49,0.22)
    50      3:MIT      4:ME3   +   0.709 (SCJ1_YEAST,0.39,1,0.38,0.41,0.5,0,0.5,0.27)
    51      3:MIT      3:MIT       0.711 (ODPX_YEAST,0.45,0.58,0.59,0.44,0.5,0,0.56,0.22)
    52      3:MIT      3:MIT       0.527 (C1TM_YEAST,0.45,0.73,0.47,0.65,0.5,0,0.54,0.43)
    53      3:MIT      3:MIT       0.745 (MS16_YEAST,0.61,0.59,0.47,0.49,0.5,0,0.54,0.22)
    54      1:CYT      1:CYT       0.458 (PRCI_YEAST,0.56,0.42,0.52,0.14,0.5,0,0.51,0.22)
    55      1:CYT      1:CYT       0.763 (PRC8_YEAST,0.45,0.45,0.52,0.17,0.5,0,0.54,0.22)
    56      1:CYT      1:CYT       0.931 (RL18_YEAST,0.45,0.5,0.57,0.29,0.5,0,0.44,0.11)
    57      1:CYT      1:CYT       0.475 (ALF_YEAST,0.56,0.62,0.53,0.24,0.5,0,0.57,0.22)
    58      1:CYT      1:CYT       0.593 (PNPP_YEAST,0.38,0.62,0.52,0.14,0.5,0,0.53,0.22)
    59      1:CYT      1:CYT       0.652 (VP45_YEAST,0.46,0.52,0.51,0.13,0.5,0,0.47,0.22)
    60      1:CYT      2:NUC   +   0.528 (PABP_YEAST,0.28,0.48,0.56,0.16,0.5,0,0.48,0.26)
    61      1:CYT      2:NUC   +   0.549 (MYS4_YEAST,0.43,0.4,0.5,0.18,0.5,0,0.5,0.28)
    62      1:CYT      3:MIT   +   0.572 (RL17_YEAST,0.37,0.44,0.64,0.48,0.5,0,0.36,0.27)
    63      1:CYT      1:CYT       0.514 (DCP2_YEAST,0.49,0.45,0.46,0.18,0.5,0,0.49,0.31)
    64      1:CYT      1:CYT       0.498 (TSA_YEAST,0.59,0.64,0.44,0.26,0.5,0,0.5,0.22)
    65      1:CYT      1:CYT       0.612 (MAS5_YEAST,0.64,0.44,0.56,0.15,0.5,0,0.56,0.22)
    66      1:CYT      2:NUC   +   0.585 (GBB_YEAST,0.44,0.4,0.53,0.19,0.5,0,0.48,0.27)
