

=== Predictions under cross-validation ===

 inst#     actual  predicted error prediction (Wifes_age,Wifes_education,Husbands_education,Number_of_children_ever_born,Wifes_religion,Wifes_now_working?,Husbands_occupation,Standard-of-living_index,Media_exposure)
    91        3:3        3:3       0.453 (33,4,4,2,0,0,1,3,0)
    92        3:3        3:3       0.453 (32,2,4,5,1,1,3,4,0)
    93        3:3        3:3       0.453 (30,2,3,3,1,1,3,3,0)
    94        3:3        3:3       0.453 (32,4,4,3,1,0,1,4,0)
    95        3:3        3:3       0.453 (46,2,2,5,1,1,2,4,0)
    96        3:3        3:3       0.453 (28,3,4,5,1,1,2,4,0)
    97        3:3        3:3       0.453 (28,3,3,4,1,1,3,3,0)
    98        3:3        3:3       0.453 (42,4,4,3,0,1,2,4,0)
    99        3:3        3:3       0.453 (25,3,3,3,1,1,3,3,0)
   100        3:3        3:3       0.453 (22,4,4,1,1,1,2,4,0)
   101        3:3        3:3       0.453 (23,2,2,1,1,1,2,4,0)
   102        3:3        3:3       0.453 (39,3,3,8,1,0,1,4,0)
   103        3:3        3:3       0.453 (25,4,4,1,1,1,1,4,0)
   104        3:3        3:3       0.453 (39,3,4,2,1,1,1,3,0)
   105        3:3        3:3       0.453 (35,4,4,1,0,1,1,4,0)
   106        3:3        3:3       0.453 (32,1,3,4,1,1,3,3,0)
   107        3:3        3:3       0.453 (27,4,4,3,1,1,3,4,1)
   108        3:3        3:3       0.453 (30,4,3,4,1,1,3,3,0)
   109        3:3        3:3       0.453 (43,3,3,2,0,0,3,4,0)
   110        3:3        3:3       0.453 (28,4,4,5,1,1,2,4,0)
   111        3:3        3:3       0.453 (38,3,4,3,1,1,3,2,0)
   112        3:3        3:3       0.453 (37,4,4,3,1,1,2,4,0)
   113        3:3        3:3       0.453 (24,4,4,1,1,1,1,4,0)
   114        3:3        3:3       0.453 (19,3,3,3,1,1,2,3,0)
   115        3:3        3:3       0.453 (28,3,4,2,1,1,3,4,0)
   116        3:3        3:3       0.453 (30,4,4,2,0,0,3,3,0)
   117        3:3        3:3       0.453 (20,4,3,1,1,1,3,4,0)

