

=== Predictions under cross-validation ===

 inst#     actual  predicted error prediction (Wifes_age,Wifes_education,Husbands_education,Number_of_children_ever_born,Wifes_religion,Wifes_now_working?,Husbands_occupation,Standard-of-living_index,Media_exposure)
   102        3:3        1:1   +   0.785 (39,3,3,8,1,0,1,4,0)
   103        3:3        3:3       0.469 (25,4,4,1,1,1,1,4,0)
   104        3:3        1:1   +   0.996 (39,3,4,2,1,1,1,3,0)
   105        3:3        1:1   +   0.545 (35,4,4,1,0,1,1,4,0)
   106        3:3        3:3       1 (32,1,3,4,1,1,3,3,0)
   107        3:3        3:3       0.968 (27,4,4,3,1,1,3,4,1)
   108        3:3        3:3       1 (30,4,3,4,1,1,3,3,0)
   109        3:3        2:2   +   0.637 (43,3,3,2,0,0,3,4,0)
   110        3:3        3:3       0.998 (28,4,4,5,1,1,2,4,0)
   111        3:3        3:3       1 (38,3,4,3,1,1,3,2,0)
   112        3:3        3:3       0.974 (37,4,4,3,1,1,2,4,0)
   113        3:3        2:2   +   0.721 (24,4,4,1,1,1,1,4,0)
   114        3:3        3:3       0.553 (19,3,3,3,1,1,2,3,0)
   115        3:3        1:1   +   0.577 (28,3,4,2,1,1,3,4,0)
   116        3:3        2:2   +   0.682 (30,4,4,2,0,0,3,3,0)
   117        3:3        3:3       0.999 (20,4,3,1,1,1,3,4,0)

