

=== Predictions under cross-validation ===

 inst#     actual  predicted error prediction (Wifes_age,Wifes_education,Husbands_education,Number_of_children_ever_born,Wifes_religion,Wifes_now_working?,Husbands_occupation,Standard-of-living_index,Media_exposure)
    93        3:3        3:3       0.491 (30,2,3,3,1,1,3,3,0)
    94        3:3        3:3       0.491 (32,4,4,3,1,0,1,4,0)
    95        3:3        3:3       0.491 (46,2,2,5,1,1,2,4,0)
    96        3:3        3:3       0.491 (28,3,4,5,1,1,2,4,0)
    97        3:3        3:3       0.491 (28,3,3,4,1,1,3,3,0)
    98        3:3        3:3       0.491 (42,4,4,3,0,1,2,4,0)
    99        3:3        3:3       0.491 (25,3,3,3,1,1,3,3,0)
   100        3:3        3:3       0.491 (22,4,4,1,1,1,2,4,0)
   101        3:3        3:3       0.491 (23,2,2,1,1,1,2,4,0)
   102        3:3        3:3       0.491 (39,3,3,8,1,0,1,4,0)
   103        3:3        3:3       0.491 (25,4,4,1,1,1,1,4,0)
   104        3:3        3:3       0.491 (39,3,4,2,1,1,1,3,0)
   105        3:3        3:3       0.491 (35,4,4,1,0,1,1,4,0)
   106        3:3        3:3       0.491 (32,1,3,4,1,1,3,3,0)
   107        3:3        1:1   +   0.556 (27,4,4,3,1,1,3,4,1)
   108        3:3        2:2   +   0.629 (30,4,3,4,1,1,3,3,0)
   109        3:3        3:3       0.491 (43,3,3,2,0,0,3,4,0)
   110        3:3        3:3       0.491 (28,4,4,5,1,1,2,4,0)
   111        3:3        3:3       0.491 (38,3,4,3,1,1,3,2,0)
   112        3:3        3:3       0.491 (37,4,4,3,1,1,2,4,0)
   113        3:3        3:3       0.491 (24,4,4,1,1,1,1,4,0)
   114        3:3        3:3       0.491 (19,3,3,3,1,1,2,3,0)
   115        3:3        3:3       0.491 (28,3,4,2,1,1,3,4,0)
   116        3:3        3:3       0.491 (30,4,4,2,0,0,3,3,0)
   117        3:3        1:1   +   0.64 (20,4,3,1,1,1,3,4,0)

